MAINTENANCE_AGENCY_ID,VARIABLE_SET_ID,NAME,CODE,DESCRIPTION
ECB,MTRCS_F_18.00.d_MTRCS_REF,Variable Set for MTRCS of the Cube F_18.00.d,MTRCS_F_18.00.d_MTRCS_REF,Variable Set for MTRCS of the Cube F_18.00.d
ECB,MTRCS_F_21.00_MTRCS_REF,Variable Set for MTRCS of the Cube F_21.00,MTRCS_F_21.00_MTRCS_REF,Variable Set for MTRCS of the Cube F_21.00
ECB,MTRCS_F_17.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_17.01,MTRCS_F_17.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_17.01
ECB,MTRCS_F_16.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_16.01,MTRCS_F_16.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_16.01
ECB,MTRCS_F_23.04_MTRCS_REF,Variable Set for MTRCS of the Cube F_23.04,MTRCS_F_23.04_MTRCS_REF,Variable Set for MTRCS of the Cube F_23.04
ECB,MTRCS_F_25.02.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_25.02.a,MTRCS_F_25.02.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_25.02.a
ECB,MTRCS_F_20.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_20.01,MTRCS_F_20.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_20.01
ECB,MTRCS_F_44.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_44.01,MTRCS_F_44.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_44.01
ECB,MTRCS_F_25.03.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_25.03.a,MTRCS_F_25.03.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_25.03.a
ECB,MTRCS_F_11.03.1_MTRCS_REF,Variable Set for MTRCS of the Cube F_11.03.1,MTRCS_F_11.03.1_MTRCS_REF,Variable Set for MTRCS of the Cube F_11.03.1
ECB,MTRCS_F_15.00.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_15.00.a,MTRCS_F_15.00.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_15.00.a
ECB,MTRCS_F_25.01.c_MTRCS_REF,Variable Set for MTRCS of the Cube F_25.01.c,MTRCS_F_25.01.c_MTRCS_REF,Variable Set for MTRCS of the Cube F_25.01.c
ECB,MTRCS_F_13.03_MTRCS_REF,Variable Set for MTRCS of the Cube F_13.03,MTRCS_F_13.03_MTRCS_REF,Variable Set for MTRCS of the Cube F_13.03
ECB,MTRCS_F_01.03_MTRCS_REF,Variable Set for MTRCS of the Cube F_01.03,MTRCS_F_01.03_MTRCS_REF,Variable Set for MTRCS of the Cube F_01.03
ECB,MTRCS_F_23.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_23.02,MTRCS_F_23.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_23.02
ECB,MTRCS_F_12.00_MTRCS_REF,Variable Set for MTRCS of the Cube F_12.00,MTRCS_F_12.00_MTRCS_REF,Variable Set for MTRCS of the Cube F_12.00
ECB,MTRCS_F_13.02.1.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_13.02.1.b,MTRCS_F_13.02.1.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_13.02.1.b
ECB,MTRCS_F_20.05.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_20.05.b,MTRCS_F_20.05.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_20.05.b
ECB,MTRCS_F_25.03.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_25.03.b,MTRCS_F_25.03.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_25.03.b
ECB,MTRCS_F_44.03_MTRCS_REF,Variable Set for MTRCS of the Cube F_44.03,MTRCS_F_44.03_MTRCS_REF,Variable Set for MTRCS of the Cube F_44.03
ECB,MTRCS_F_19.00.d_MTRCS_REF,Variable Set for MTRCS of the Cube F_19.00.d,MTRCS_F_19.00.d_MTRCS_REF,Variable Set for MTRCS of the Cube F_19.00.d
ECB,MTRCS_F_02.00_MTRCS_REF,Variable Set for MTRCS of the Cube F_02.00,MTRCS_F_02.00_MTRCS_REF,Variable Set for MTRCS of the Cube F_02.00
ECB,MTRCS_F_24.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_24.01,MTRCS_F_24.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_24.01
ECB,MTRCS_F_04.09_MTRCS_REF,Variable Set for MTRCS of the Cube F_04.09,MTRCS_F_04.09_MTRCS_REF,Variable Set for MTRCS of the Cube F_04.09
ECB,MTRCS_F_25.01.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_25.01.a,MTRCS_F_25.01.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_25.01.a
ECB,MTRCS_F_08.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_08.02,MTRCS_F_08.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_08.02
ECB,MTRCS_F_20.03_MTRCS_REF,Variable Set for MTRCS of the Cube F_20.03,MTRCS_F_20.03_MTRCS_REF,Variable Set for MTRCS of the Cube F_20.03
ECB,MTRCS_F_30.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_30.01,MTRCS_F_30.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_30.01
ECB,MTRCS_F_08.01.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_08.01.b,MTRCS_F_08.01.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_08.01.b
ECB,MTRCS_F_16.06_MTRCS_REF,Variable Set for MTRCS of the Cube F_16.06,MTRCS_F_16.06_MTRCS_REF,Variable Set for MTRCS of the Cube F_16.06
ECB,MTRCS_F_16.05_MTRCS_REF,Variable Set for MTRCS of the Cube F_16.05,MTRCS_F_16.05_MTRCS_REF,Variable Set for MTRCS of the Cube F_16.05
ECB,MTRCS_F_41.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_41.01,MTRCS_F_41.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_41.01
ECB,MTRCS_F_09.01.1_MTRCS_REF,Variable Set for MTRCS of the Cube F_09.01.1,MTRCS_F_09.01.1_MTRCS_REF,Variable Set for MTRCS of the Cube F_09.01.1
ECB,MTRCS_F_16.07.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_16.07.a,MTRCS_F_16.07.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_16.07.a
ECB,MTRCS_F_19.00.c_MTRCS_REF,Variable Set for MTRCS of the Cube F_19.00.c,MTRCS_F_19.00.c_MTRCS_REF,Variable Set for MTRCS of the Cube F_19.00.c
ECB,MTRCS_F_04.10_MTRCS_REF,Variable Set for MTRCS of the Cube F_04.10,MTRCS_F_04.10_MTRCS_REF,Variable Set for MTRCS of the Cube F_04.10
ECB,MTRCS_F_12.01.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_12.01.a,MTRCS_F_12.01.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_12.01.a
ECB,MTRCS_F_12.01.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_12.01.b,MTRCS_F_12.01.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_12.01.b
ECB,MTRCS_F_09.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_09.01,MTRCS_F_09.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_09.01
ECB,MTRCS_F_04.08_MTRCS_REF,Variable Set for MTRCS of the Cube F_04.08,MTRCS_F_04.08_MTRCS_REF,Variable Set for MTRCS of the Cube F_04.08
ECB,MTRCS_F_18.00.e_MTRCS_REF,Variable Set for MTRCS of the Cube F_18.00.e,MTRCS_F_18.00.e_MTRCS_REF,Variable Set for MTRCS of the Cube F_18.00.e
ECB,MTRCS_F_22.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_22.01,MTRCS_F_22.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_22.01
ECB,MTRCS_F_09.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_09.02,MTRCS_F_09.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_09.02
ECB,MTRCS_F_06.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_06.01,MTRCS_F_06.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_06.01
ECB,MTRCS_F_13.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_13.02,MTRCS_F_13.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_13.02
ECB,MTRCS_F_23.05_MTRCS_REF,Variable Set for MTRCS of the Cube F_23.05,MTRCS_F_23.05_MTRCS_REF,Variable Set for MTRCS of the Cube F_23.05
ECB,MTRCS_F_42.00_MTRCS_REF,Variable Set for MTRCS of the Cube F_42.00,MTRCS_F_42.00_MTRCS_REF,Variable Set for MTRCS of the Cube F_42.00
ECB,MTRCS_F_19.00.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_19.00.a,MTRCS_F_19.00.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_19.00.a
ECB,MTRCS_F_43.00_MTRCS_REF,Variable Set for MTRCS of the Cube F_43.00,MTRCS_F_43.00_MTRCS_REF,Variable Set for MTRCS of the Cube F_43.00
ECB,MTRCS_F_01.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_01.01,MTRCS_F_01.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_01.01
ECB,MTRCS_F_40.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_40.01,MTRCS_F_40.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_40.01
ECB,MTRCS_F_11.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_11.02,MTRCS_F_11.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_11.02
ECB,MTRCS_F_16.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_16.02,MTRCS_F_16.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_16.02
ECB,MTRCS_F_18.00.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_18.00.a,MTRCS_F_18.00.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_18.00.a
ECB,MTRCS_F_47.00_MTRCS_REF,Variable Set for MTRCS of the Cube F_47.00,MTRCS_F_47.00_MTRCS_REF,Variable Set for MTRCS of the Cube F_47.00
ECB,MTRCS_F_10.00_MTRCS_REF,Variable Set for MTRCS of the Cube F_10.00,MTRCS_F_10.00_MTRCS_REF,Variable Set for MTRCS of the Cube F_10.00
ECB,MTRCS_F_11.04_MTRCS_REF,Variable Set for MTRCS of the Cube F_11.04,MTRCS_F_11.04_MTRCS_REF,Variable Set for MTRCS of the Cube F_11.04
ECB,MTRCS_F_30.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_30.02,MTRCS_F_30.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_30.02
ECB,MTRCS_F_07.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_07.02,MTRCS_F_07.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_07.02
ECB,MTRCS_F_20.06_MTRCS_REF,Variable Set for MTRCS of the Cube F_20.06,MTRCS_F_20.06_MTRCS_REF,Variable Set for MTRCS of the Cube F_20.06
ECB,MTRCS_F_18.02.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_18.02.b,MTRCS_F_18.02.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_18.02.b
ECB,MTRCS_F_24.03_MTRCS_REF,Variable Set for MTRCS of the Cube F_24.03,MTRCS_F_24.03_MTRCS_REF,Variable Set for MTRCS of the Cube F_24.03
ECB,MTRCS_F_44.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_44.02,MTRCS_F_44.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_44.02
ECB,MTRCS_F_31.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_31.02,MTRCS_F_31.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_31.02
ECB,MTRCS_F_23.03_MTRCS_REF,Variable Set for MTRCS of the Cube F_23.03,MTRCS_F_23.03_MTRCS_REF,Variable Set for MTRCS of the Cube F_23.03
ECB,MTRCS_F_23.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_23.01,MTRCS_F_23.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_23.01
ECB,MTRCS_F_26.00.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_26.00.a,MTRCS_F_26.00.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_26.00.a
ECB,MTRCS_F_01.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_01.02,MTRCS_F_01.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_01.02
ECB,MTRCS_F_11.03_MTRCS_REF,Variable Set for MTRCS of the Cube F_11.03,MTRCS_F_11.03_MTRCS_REF,Variable Set for MTRCS of the Cube F_11.03
ECB,MTRCS_F_04.04.1_MTRCS_REF,Variable Set for MTRCS of the Cube F_04.04.1,MTRCS_F_04.04.1_MTRCS_REF,Variable Set for MTRCS of the Cube F_04.04.1
ECB,MTRCS_F_23.06_MTRCS_REF,Variable Set for MTRCS of the Cube F_23.06,MTRCS_F_23.06_MTRCS_REF,Variable Set for MTRCS of the Cube F_23.06
ECB,MTRCS_F_45.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_45.02,MTRCS_F_45.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_45.02
ECB,MTRCS_F_07.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_07.01,MTRCS_F_07.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_07.01
ECB,MTRCS_F_03.00_MTRCS_REF,Variable Set for MTRCS of the Cube F_03.00,MTRCS_F_03.00_MTRCS_REF,Variable Set for MTRCS of the Cube F_03.00
ECB,MTRCS_F_25.01.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_25.01.b,MTRCS_F_25.01.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_25.01.b
ECB,MTRCS_F_24.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_24.02,MTRCS_F_24.02_MTRCS_REF,Variable Set for MTRCS of the Cube F_24.02
ECB,MTRCS_F_18.00.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_18.00.b,MTRCS_F_18.00.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_18.00.b
ECB,MTRCS_F_15.00.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_15.00.b,MTRCS_F_15.00.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_15.00.b
ECB,MTRCS_F_05.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_05.01,MTRCS_F_05.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_05.01
ECB,MTRCS_F_46.00_MTRCS_REF,Variable Set for MTRCS of the Cube F_46.00,MTRCS_F_46.00_MTRCS_REF,Variable Set for MTRCS of the Cube F_46.00
ECB,MTRCS_F_25.02.c_MTRCS_REF,Variable Set for MTRCS of the Cube F_25.02.c,MTRCS_F_25.02.c_MTRCS_REF,Variable Set for MTRCS of the Cube F_25.02.c
ECB,MTRCS_F_11.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_11.01,MTRCS_F_11.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_11.01
ECB,MTRCS_F_04.06_MTRCS_REF,Variable Set for MTRCS of the Cube F_04.06,MTRCS_F_04.06_MTRCS_REF,Variable Set for MTRCS of the Cube F_04.06
ECB,MTRCS_F_20.07.1_MTRCS_REF,Variable Set for MTRCS of the Cube F_20.07.1,MTRCS_F_20.07.1_MTRCS_REF,Variable Set for MTRCS of the Cube F_20.07.1
ECB,14257806722875719973_REF,EBA_ATY(EBA_bi327) - Reference,14257806722875719973_REF,EBA_ATY(EBA_bi327) - Reference
ECB,MTRCS_F_32.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_32.01,MTRCS_F_32.01_MTRCS_REF,Variable Set for MTRCS of the Cube F_32.01
ECB,MTRCS_F_32.02.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_32.02.a,MTRCS_F_32.02.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_32.02.a
ECB,1466148639018143510_REF,EBA_ATY(EBA_ei4) - Reference,1466148639018143510_REF,EBA_ATY(EBA_ei4) - Reference
ECB,MTRCS_F_32.04.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_32.04.a,MTRCS_F_32.04.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_32.04.a
ECB,5321271655764211193_REF,EBA_ATY(EBA_si293) - Reference,5321271655764211193_REF,EBA_ATY(EBA_si293) - Reference
ECB,1665851491782084238_REF,EBA_ATY(EBA_mi291) - Reference,1665851491782084238_REF,EBA_ATY(EBA_mi291) - Reference
ECB,MTRCS_F_32.03.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_32.03.a,MTRCS_F_32.03.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_32.03.a
ECB,8275672049140942608_REF,EBA_ATY(EBA_ei328) - Reference,8275672049140942608_REF,EBA_ATY(EBA_ei328) - Reference
ECB,14436927151026818162_REF,EBA_ATY(EBA_mi290) - Reference,14436927151026818162_REF,EBA_ATY(EBA_mi290) - Reference
ECB,8231468321123390510_REF,EBA_ATY(EBA_mi53) - Reference,8231468321123390510_REF,EBA_ATY(EBA_mi53) - Reference
ECB,16284181356545560043_REF,EBA_ATY(EBA_si294) - Reference,16284181356545560043_REF,EBA_ATY(EBA_si294) - Reference
ECB,MTRCS_F_33.00.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_33.00.b,MTRCS_F_33.00.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_33.00.b
ECB,MTRCS_F_35.00.c_MTRCS_REF,Variable Set for MTRCS of the Cube F_35.00.c,MTRCS_F_35.00.c_MTRCS_REF,Variable Set for MTRCS of the Cube F_35.00.c
ECB,MTRCS_F_35.00.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_35.00.a,MTRCS_F_35.00.a_MTRCS_REF,Variable Set for MTRCS of the Cube F_35.00.a
ECB,5761047437904009774_REF,EBA_ATY(EBA_ei207) - Reference,5761047437904009774_REF,EBA_ATY(EBA_ei207) - Reference
ECB,MTRCS_F_32.04.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_32.04.b,MTRCS_F_32.04.b_MTRCS_REF,Variable Set for MTRCS of the Cube F_32.04.b
ECB,MTRCS_F_36.02.c_MTRCS_REF,Variable Set for MTRCS of the Cube F_36.02.c,MTRCS_F_36.02.c_MTRCS_REF,Variable Set for MTRCS of the Cube F_36.02.c
ECB,MTRCS_F_35.00.d_MTRCS_REF,Variable Set for MTRCS of the Cube F_35.00.d,MTRCS_F_35.00.d_MTRCS_REF,Variable Set for MTRCS of the Cube F_35.00.d
